DD:MM:YYYY,hh:mm:ss,n/a,n/a,°C,n/a,n/a,°C,n/a,n/a,n/a,n/a,n/a
Date,Time,FU:0.valueCompressorSpeed,FU:0.valueCondenserFanSpeed,FU:0.valueAmbientSensor,FU:0.stateCoolingSwitching,FU:0.stateCoolingSwitchingRequest,Zone:0.valueAirSensor,Zone:0.valueLightDimLevel,Zone:0.stateZone,Zone:1.stateZone,Zone:0.stateDoor,Zone:1.stateDoor
20.03.2020,11:54:43,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:45,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:46,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:48,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:50,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:54:51,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:53,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:55,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:57,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:54:58,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:00,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:02,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:03,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:05,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:07,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:08,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:10,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:12,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:14,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:55:15,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:17,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:19,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:20,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:22,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:24,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:26,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:27,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:29,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:31,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:32,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:34,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:36,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:55:37,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:39,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:41,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:43,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:44,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:46,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:48,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:49,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:55:51,0,0,25,0,2,15,0,0,0,0,0
20.03.2020,11:55:53,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:55,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:56,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:55:58,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:56:00,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:56:01,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:56:03,0,0,25,0,2,14.9,0,0,0,0,0
20.03.2020,11:56:04,0,0,0,0,0,0,0,0,0,0,0
20.03.2020,11:56:04,10,0,0,0,0,0,0,0,0,0,0
20.03.2020,11:56:05,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:07,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:08,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:10,10,0,25,0,0,15,44,0,0,0,0
20.03.2020,11:56:12,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:14,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:15,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:17,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:19,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:20,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:22,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:24,10,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:26,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:28,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:29,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:31,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:33,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:34,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:36,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:38,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:40,1929,0,25,0,1,14.9,44,0,0,0,0
20.03.2020,11:56:42,1929,0,25,0,1,14.9,44,0,0,0,0
20.03.2020,11:56:44,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:45,1929,0,25,0,0,14.9,44,0,0,0,0
20.03.2020,11:56:47,1929,0,25,0,2,14.9,44,0,0,0,0
20.03.2020,11:56:49,1929,0,25,0,2,14.9,44,0,0,0,0
20.03.2020,11:56:51,1929,0,25,0,2,14.9,44,0,0,0,0
20.03.2020,11:56:53,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:54,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:56,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:58,1929,0,25,0,3,14.9,44,0,0,0,0
20.03.2020,11:56:59,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:01,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:03,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:05,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:06,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:08,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:10,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:12,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:13,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:15,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:17,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:18,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:20,1929,0,25,0,3,15,44,3,0,0,0
20.03.2020,11:57:22,1929,0,25,0,3,14.9,44,3,0,0,0
20.03.2020,11:57:24,1929,0,25,0,3,14.9,44,3,0,0,0
20.03.2020,11:57:25,1929,0,25,0,3,15,44,3,0,0,0
20.03.2020,11:57:27,1929,0,25,0,3,15,44,3,0,0,0
20.03.2020,11:57:29,1929,0,25,0,3,14.9,44,3,0,0,0
20.03.2020,11:57:30,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:32,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:34,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:35,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:37,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:39,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:41,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:42,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:44,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:46,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:47,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:49,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:51,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:53,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:54,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:56,1929,0,25,0,3,15,44,1,0,0,0
20.03.2020,11:57:58,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:57:59,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:01,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:03,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:04,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:06,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:08,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:10,1929,0,25,0,3,15,44,1,0,0,0
20.03.2020,11:58:11,1929,0,25,0,3,15,44,1,0,0,0
20.03.2020,11:58:13,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:15,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:16,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:18,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:20,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:21,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:23,1929,0,25,0,3,14.9,44,1,0,0,0
20.03.2020,11:58:25,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:27,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:58:29,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:30,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:58:32,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:34,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:35,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:37,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:58:39,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:58:41,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:42,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:44,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:58:46,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:47,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:49,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:51,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:52,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:58:54,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:56,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:58,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:58:59,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:59:01,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:03,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:04,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:06,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:59:08,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:10,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:11,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:13,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:15,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:16,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:18,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:20,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:21,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:23,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:25,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:27,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:28,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:30,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:32,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:33,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:35,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:37,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:39,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:40,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:59:42,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:44,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:45,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:47,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:59:49,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:50,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:52,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:54,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,11:59:56,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:57,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,11:59:59,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:01,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:02,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,12:00:04,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:06,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:08,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:09,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:11,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:13,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,12:00:14,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:16,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:18,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:19,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,12:00:21,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:23,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:25,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:26,1929,0,25,0,3,15,16,1,0,0,0
20.03.2020,12:00:28,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:30,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:31,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:33,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:35,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:37,1929,0,25,0,2,14.9,16,1,0,0,0
20.03.2020,12:00:38,1929,0,25,0,2,14.9,16,1,0,0,0
20.03.2020,12:00:40,1929,0,25,0,2,14.9,16,1,0,0,0
20.03.2020,12:00:42,1929,0,25,0,2,14.9,16,1,0,0,0
20.03.2020,12:00:44,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:46,1929,0,25,0,3,14.9,16,1,0,0,0
20.03.2020,12:00:47,1929,0,25,0,1,14.9,16,1,0,0,0
20.03.2020,12:00:49,1929,0,25,0,1,14.9,16,1,0,0,0
20.03.2020,12:00:51,1929,0,25,0,0,14.9,16,1,0,0,0
20.03.2020,12:00:53,1929,0,25,0,0,14.9,16,1,0,0,0
20.03.2020,12:00:55,1929,0,25,0,0,14.9,16,1,0,0,0
20.03.2020,12:00:56,0,0,25,0,0,14.9,16,1,0,0,0
20.03.2020,12:00:58,0,0,25,0,0,14.9,16,1,0,0,0
20.03.2020,12:01:00,0,0,25,0,0,14.9,16,1,0,0,0
20.03.2020,12:01:02,0,0,25,0,0,14.9,100,1,0,0,0
20.03.2020,12:01:04,0,0,25,0,0,14.9,100,1,0,0,0
20.03.2020,12:01:06,0,0,25,0,0,14.9,51,1,0,0,0
20.03.2020,12:01:07,0,0,25,0,0,15,51,1,0,0,0
20.03.2020,12:01:09,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:11,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:13,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:14,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:16,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:18,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:19,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:21,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:23,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:25,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:26,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:28,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:30,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:31,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:33,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:35,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:36,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:38,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:40,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:42,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:43,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:45,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:01:47,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:48,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:50,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:52,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:54,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:55,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:57,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:01:59,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:00,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:02,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:04,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:05,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:07,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:09,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:11,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:12,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:14,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:16,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:17,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:19,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:21,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:23,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:24,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:26,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:28,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:29,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:31,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:33,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:34,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:36,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:38,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:40,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:41,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:43,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:45,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:46,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:48,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:50,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:51,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:53,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:02:55,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:57,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:02:58,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:00,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:02,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:03,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:05,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:07,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:09,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:10,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:12,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:14,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:15,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:17,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:19,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:20,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:22,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:24,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:26,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:27,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:29,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:31,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:32,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:34,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:36,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:38,0,0,25,0,0,14.9,0,1,0,0,0
20.03.2020,12:03:39,0,0,25,0,0,15,0,1,0,0,0
20.03.2020,12:03:41,0,0,25,0,0,14.9,0,1,0,0,0
